grade,headword,homograph,pos,origin
1,놀리다,3,동사,고유어
1,놀이,1,명사,고유어
1,놀이터,0,명사,고유어
1,놈,1,명사/의존명사,고유어
1,농구,5,명사,한자어
1,농구공,0,명사,혼종어
1,농구장,0,명사,한자어
1,농담,1,명사,한자어
1,농부,1,명사,한자어
1,농사,1,명사,한자어
1,농사짓다,0,동사,혼종어
1,농장,5,명사,한자어
1,농촌,0,명사,한자어
1,높다,0,형용사,고유어
1,높아지다,0,동사,고유어
1,높이,1,명사,고유어
1,높이,2,부사,고유어
1,높이다,0,동사,고유어
1,놓다,0,동사/보조동사,고유어
1,놓아두다,0,동사,고유어
1,놓아주다,0,동사,고유어
1,놓이다,0,동사,고유어
1,놓치다,0,동사,고유어
1,놔두다,0,동사,고유어
1,누구,0,대명사,고유어
1,누구누구,0,대명사,고유어
1,누나,1,명사,고유어
1,누님,0,명사,고유어
1,누다,0,동사,고유어
1,누렇다,0,형용사,고유어
1,누르다,1,동사,고유어
1,눈,1,명사,고유어
1,눈,4,명사,고유어
1,눈곱,0,명사,고유어
1,눈동자,0,명사,혼종어
1,눈물,1,명사,고유어
1,눈병,0,명사,혼종어
1,눈보라,0,명사,고유어
1,눈부시다,0,형용사,고유어
1,눈빛,1,명사,고유어
1,눈사람,0,명사,고유어
1,눈싸움,1,명사,고유어
1,눈싸움,2,명사,고유어
1,눈썰매,0,명사,고유어
1,눈썹,0,명사,고유어
1,눈알,0,명사,고유어
1,눈앞,0,명사,고유어
1,눈치,0,명사,고유어
1,눌리다,1,동사,고유어
1,눕다,1,동사,고유어
1,눕히다,0,동사,고유어
1,뉴스,0,명사,외래어
1,느끼다,2,동사,고유어
1,느낌,0,명사,고유어
1,느려지다,0,동사,고유어
1,느리다,0,형용사,고유어
1,늑대,0,명사,고유어
1,늘,0,부사,고유어
1,늘다,0,동사,고유어
1,늘리다,0,동사,고유어
1,늘어나다,0,동사,고유어
1,늘어놓다,0,동사,고유어
1,늘어서다,0,동사,고유어
1,늘어지다,0,동사,고유어
1,늘이다,1,동사,고유어
1,늙다,0,동사,고유어
1,늙은이,0,명사,고유어
1,늦다,0,동사/형용사,고유어
1,늦잠,0,명사,고유어
1,님,1,의존명사,고유어
1,다,3,부사/명사,고유어
1,다가가다,0,동사,고유어
1,다가서다,0,동사,고유어
1,다가오다,0,동사,고유어
1,다녀가다,0,동사,고유어
1,다녀오다,0,동사,고유어
1,다니다,0,동사,고유어
1,다다르다,0,동사,고유어
1,다듬다,0,동사,고유어
1,다람쥐,0,명사,고유어
1,다르다,1,형용사,고유어
1,다른,0,관형사,고유어
1,다리,1,명사,고유어
1,다리,2,명사,고유어
1,다리미,0,명사,고유어
1,다만,1,부사,고유어
1,다물다,0,동사,고유어
1,다섯,0,수사/관형사,고유어
1,다스리다,0,동사,고유어
1,다시,1,부사,고유어
1,다시마,0,명사,고유어
1,다양하다,0,형용사,혼종어
1,다음,1,명사,고유어
1,다음날,0,명사,고유어
1,다음번,0,명사,혼종어
1,다이아몬드,0,명사,외래어
1,다이어트,0,명사,외래어
1,다정하다,0,형용사,혼종어
1,다지다,2,동사,고유어
1,다짐,0,명사,고유어
1,다짐하다,0,동사,고유어
1,다치다,1,동사,고유어
1,다투다,0,동사,고유어
1,다툼,0,명사,고유어
1,다행,0,명사,한자어
1,다행히,0,부사,혼종어
1,닦다,0,동사,고유어
1,닦이다,1,동사,고유어
1,단,7,명사/의존명사,한자어
1,단계,2,명사,한자어
1,단단하다,0,형용사,고유어
1,단단히,0,부사,고유어
1,단둘,0,명사,고유어
1,단맛,0,명사,고유어
1,단정하다,1,형용사,혼종어
1,단지,7,명사,한자어
1,단체,2,명사,한자어
1,단추,1,명사,고유어
1,단풍,1,명사,한자어
1,단풍잎,0,명사,혼종어
1,닫다,2,동사,고유어
1,닫히다,0,동사,고유어
1,달,5,명사/의존명사,고유어
1,달걀,0,명사,고유어
1,달님,0,명사,고유어
1,달다,3,동사,고유어
1,달다,5,동사/보조동사,고유어
1,달다,7,형용사,고유어
1,달라붙다,0,동사,고유어
1,달라지다,0,동사,고유어
1,달래다,1,동사,고유어
1,달려가다,0,동사,고유어
1,달려들다,0,동사,고유어
1,달려오다,0,동사,고유어
1,달력,0,명사,혼종어
1,달리기,0,명사,고유어
1,달리기하다,0,동사,고유어
1,달리다,1,동사,고유어
1,달리다,4,동사,고유어
1,달빛,0,명사,고유어
1,달아나다,0,동사,고유어
1,달콤하다,0,형용사,고유어
1,달팽이,0,명사,고유어
1,닭,0,명사,고유어
1,닭고기,0,명사,고유어
1,닮다,0,동사,고유어
1,닳다,0,동사,고유어
1,담,1,명사,고유어
1,담그다,0,동사,고유어
1,담다,0,동사,고유어
1,담배,0,명사,고유어
1,담요,0,명사,혼종어
1,담임,0,명사,한자어
1,담장,1,명사,혼종어
1,답,2,명사,한자어
1,답답하다,0,형용사,고유어
1,답장,0,명사,한자어
1,답하다,0,동사,혼종어
1,당근,0,명사,고유어
1,당기다,1,동사,고유어
1,당시,2,명사,한자어
1,당신,2,대명사,한자어
1,당연하다,1,형용사,혼종어
1,당연히,1,부사,혼종어
1,당장,2,명사,한자어
1,당하다,1,동사/형용사,혼종어
1,당황스럽다,0,형용사,혼종어
1,당황하다,0,동사,혼종어
1,닿다,1,동사,고유어
1,대,16,의존명사,한자어
1,대강,2,명사/부사,한자어
1,대개,3,명사/부사,한자어
1,대결,2,명사,한자어
1,대결하다,2,동사,혼종어
1,대나무,0,명사,고유어
1,대낮,0,명사,고유어
1,대다,1,동사/보조동사,고유어
1,대단하다,0,형용사,고유어
1,대단히,0,부사,고유어
1,대답,0,명사,한자어
1,대답하다,0,동사,혼종어
1,대들다,0,동사,고유어
1,대로,1,의존명사,고유어
1,대머리,1,명사,고유어
1,대문,3,명사,한자어
1,대변,1,명사,한자어
1,대부분,0,명사/부사,한자어
1,대신,3,명사,한자어
1,대신하다,0,동사,혼종어
1,대왕,0,명사,한자어
1,대장,4,명사,한자어
1,대청소,0,명사,한자어
1,대청소하다,0,동사,혼종어
1,대체,1,명사/부사,한자어
1,대추,1,명사,고유어
1,대충,1,부사,고유어
1,대통령,0,명사,한자어
1,대포,2,명사,한자어
1,대표,0,명사,한자어
1,대하다,2,동사,혼종어
1,대한민국,0,명사,한자어
1,대화,6,명사,한자어
1,대화하다,2,동사,혼종어
1,대회,0,명사,한자어
1,댁,1,명사/대명사,한자어
1,더,1,부사,고유어
1,더듬다,0,동사,고유어
1,더러워지다,0,동사,고유어
1,더럽다,0,형용사,고유어
1,더럽히다,0,동사,고유어
1,더욱,0,부사,고유어
1,더욱더,0,부사,고유어
1,더워지다,0,동사,고유어
1,더위,0,명사,고유어
1,더하기,0,명사,고유어
1,더하다,0,형용사/동사,고유어
1,덕,4,명사,한자어
1,덕분,0,명사,한자어
1,던지다,0,동사,고유어
1,덜,0,부사,고유어
1,덜다,0,동사,고유어
1,덜덜,1,부사,고유어
1,덜컥,1,부사,고유어
1,덜하다,0,형용사,고유어
1,덤벼들다,0,동사,고유어
1,덤비다,0,동사,고유어
1,덥다,0,형용사,고유어
1,덥석,0,부사,고유어
1,덧붙이다,0,동사,고유어
1,덩어리,0,명사,고유어
1,덩치,0,명사,고유어
1,덮개,0,명사,고유어
1,덮다,0,동사,고유어
1,덮이다,0,동사,고유어
1,덮치다,0,동사,고유어
1,데,1,의존명사,고유어
1,데려가다,0,동사,고유어
1,데려다주다,0,동사,고유어
1,데려오다,0,동사,고유어
1,데리다,0,동사,고유어
1,데우다,0,동사,고유어
1,도,4,의존명사,한자어
1,도구,8,명사,한자어
1,도깨비,0,명사,고유어
1,도끼,1,명사,고유어
1,도대체,0,부사,한자어
1,도둑,0,명사,고유어
1,도둑맞다,0,동사,고유어
1,도둑질,0,명사,고유어
1,도둑질하다,0,동사,고유어
1,도로,1,부사,고유어
1,도로,7,명사,한자어
1,도리도리,0,명사/감탄사,고유어
1,도마,1,명사,고유어
1,도마뱀,0,명사,고유어
1,도망,2,명사,한자어
1,도망가다,0,동사,혼종어
1,도망치다,0,동사,혼종어
1,도서관,0,명사,한자어
1,도시,3,명사,한자어
1,도시락,0,명사,고유어
1,도와드리다,0,동사,고유어
1,도와주다,0,동사,고유어
1,도움,0,명사,고유어
1,도자기,0,명사,한자어
1,도장,16,명사,한자어
1,도저히,0,부사,혼종어
1,도전,2,명사,한자어
1,도전하다,1,동사,혼종어
1,도착,1,명사,한자어
1,도착하다,1,동사,혼종어
1,도토리,0,명사,고유어
1,독,3,명사,한자어
1,독감,1,명사,한자어
1,독서,3,명사,한자어
1,독서하다,2,동사,혼종어
1,독수리,0,명사,혼종어
1,독하다,0,형용사,혼종어
1,돈,1,명사/의존명사,고유어
1,돈가스,0,명사,외래어
1,돋다,1,동사,고유어
1,돋보기,0,명사,고유어
1,돋아나다,0,동사,고유어
1,돌,1,명사/의존명사,고유어
1,돌,2,명사,고유어
1,돌고래,3,명사,고유어
1,돌다,0,동사,고유어
1,돌돌,1,부사,고유어
1,돌려보내다,0,동사,고유어
1,돌려주다,0,동사,고유어
1,돌리다,4,동사,고유어
1,돌멩이,0,명사,고유어
1,돌보다,0,동사,고유어
1,돌아가다,0,동사,고유어
1,돌아다니다,0,동사,고유어
1,돌아보다,0,동사,고유어
1,돌아서다,0,동사,고유어
1,돌아오다,0,동사,고유어
1,돌이키다,0,동사,고유어
1,돕다,0,동사,고유어
1,돗자리,0,명사,고유어
1,동,9,명사,한자어
1,동,14,명사/의존명사,한자어
1,동갑,1,명사,한자어
1,동굴,0,명사,한자어
1,동그라미,0,명사,고유어
1,동그랗다,0,형용사,고유어
1,동글동글,0,부사,고유어
1,동글동글하다,0,형용사,고유어
1,동네,0,명사,혼종어
1,동동,2,부사,고유어
1,동물,0,명사,한자어
1,동물원,0,명사,한자어
1,동산,1,명사,고유어
1,동상,7,명사,한자어
1,동생,1,명사,고유어
1,동시,2,명사,한자어
1,동안,1,명사,고유어
1,동요,2,명사,한자어
1,동작,3,명사,한자어
1,동전,5,명사,한자어
1,동쪽,0,명사,혼종어
1,동치미,0,명사,고유어
1,동화,6,명사,한자어
1,동화책,0,명사,한자어
1,돼지,0,명사,고유어
1,돼지고기,0,명사,고유어
1,되게,0,부사,고유어
1,되다,1,동사,고유어
1,되돌다,0,동사,고유어
1,되돌리다,0,동사,고유어
1,되돌아가다,0,동사,고유어
1,되돌아오다,0,동사,고유어
1,되묻다,3,동사,고유어
1,되찾다,0,동사,고유어
1,되풀이하다,1,동사,고유어
1,된장,0,명사,혼종어
1,된장국,0,명사,혼종어
1,된장찌개,0,명사,혼종어
1,두,1,관형사,고유어
1,두근거리다,0,동사,고유어
1,두껍다,0,형용사,고유어
1,두다,0,동사/보조동사,고유어
1,두더지,0,명사,고유어
1,두드리다,0,동사,고유어
1,두들기다,0,동사,고유어
1,두려움,0,명사,고유어
1,두려워하다,0,동사,고유어
1,두렵다,0,형용사,고유어
1,두르다,0,동사,고유어
1,두부,1,명사,한자어
1,두세,0,관형사,고유어
1,두유,1,명사,한자어
1,두툼하다,0,형용사,고유어
1,둔하다,0,형용사,혼종어
1,둘,1,수사,고유어
1,둘러보다,0,동사,고유어
1,둘러싸다,0,동사,고유어
1,둘러싸이다,0,동사,고유어
1,둘레,0,명사,고유어
1,둘째,0,수사/관형사/명사,고유어
1,둥글다,0,형용사/동사,고유어
1,둥실둥실,1,부사,고유어
1,둥지,0,명사,고유어
1,뒤,1,명사,고유어
1,뒤덮다,0,동사,고유어
1,뒤덮이다,0,동사,고유어
1,뒤뚱뒤뚱,0,부사,고유어
1,뒤바뀌다,0,동사,고유어
1,뒤적거리다,0,동사,고유어
1,뒤지다,2,동사,고유어
1,뒤집다,0,동사,고유어
1,뒤집어쓰다,0,동사,고유어
1,뒤집히다,0,동사,고유어
1,뒤쪽,1,명사,고유어
1,뒤처지다,0,동사,고유어
1,뒤통수,0,명사,고유어
1,뒤편,0,명사,혼종어
1,뒷면,0,명사,혼종어
1,뒷모습,0,명사,고유어
1,뒷문,0,명사,혼종어
1,뒷부분,0,명사,혼종어
1,뒷사람,0,명사,고유어
1,뒷산,0,명사,혼종어
1,뒷자리,0,명사,고유어
1,뒷줄,0,명사,고유어
1,뒷집,0,명사,고유어
1,뒹굴다,0,동사,고유어
1,드디어,0,부사,고유어
1,드라마,0,명사,외래어
1,드러내다,0,동사,고유어
1,드러눕다,0,동사,고유어
1,드레스,0,명사,외래어
1,드리다,1,동사/보조동사,고유어
1,든든하다,0,형용사,고유어
1,듣다,1,동사,고유어
1,들,1,명사,고유어
1,들다,1,동사/보조동사,고유어
1,들다,4,동사,고유어
1,들려오다,0,동사,고유어
1,들려주다,0,동사,고유어
1,들르다,0,동사,고유어
1,들리다,3,동사,고유어
1,들리다,5,동사,고유어
1,들어가다,1,동사,고유어
1,들어서다,0,동사,고유어
1,들어오다,0,동사,고유어
1,들어주다,0,동사,고유어
1,들여놓다,0,동사,고유어
1,들여다보다,0,동사,고유어
1,들여보내다,0,동사,고유어
1,들이다,0,동사,고유어
1,들이대다,2,동사,고유어
1,들키다,0,동사,고유어
1,들판,1,명사,고유어
1,듬뿍,0,부사,고유어
1,듯,1,의존명사,고유어
1,듯이,1,의존명사,고유어
1,듯하다,0,보조형용사,고유어
1,등,1,명사,고유어
1,등,3,명사/의존명사,한자어
1,등,4,의존명사,한자어
1,등,7,명사,한자어
1,등산,0,명사,한자어
1,등산하다,0,동사,혼종어
1,등장,1,명사,한자어
1,등장하다,1,동사,혼종어
1,따갑다,0,형용사,고유어
1,따끔하다,0,형용사,고유어
1,따다,1,동사,고유어
1,따듯하다,0,형용사,고유어
1,따뜻하다,0,형용사,고유어
1,따라가다,0,동사,고유어
1,따라다니다,0,동사,고유어
1,따라오다,0,동사,고유어
1,따라잡다,0,동사,고유어
1,따로,0,부사,고유어
1,따로따로,1,부사,고유어
1,따르다,1,동사,고유어
1,따르다,2,동사,고유어
1,따르릉,0,부사,고유어
1,따르릉따르릉,0,부사,고유어
1,따스하다,0,형용사,고유어
1,따지다,0,동사,고유어
1,딱,1,부사,고유어
1,딱,2,부사,고유어
1,딱,3,부사,고유어
1,딱딱,1,부사,고유어
1,딱딱하다,0,형용사,고유어
1,딱지,2,명사,혼종어
1,딴,3,관형사,고유어
1,딴딴하다,0,형용사,고유어
1,딸,1,명사,고유어
1,딸기,0,명사,고유어
1,땀,1,명사,고유어
1,땅,1,명사,고유어
1,땅바닥,0,명사,고유어
1,땅속,0,명사,고유어
1,땅콩,0,명사,고유어
1,때,1,명사,고유어
1,때,2,명사,고유어
1,때때로,0,부사,고유어
1,때리다,1,동사,고유어
1,때문,0,의존명사,고유어
1,땡,2,부사,고유어
1,떠나가다,0,동사,고유어
1,떠나다,0,동사,고유어
1,떠내려가다,0,동사,고유어
1,떠다니다,0,동사,고유어
1,떠돌다,0,동사,고유어
1,떠돌아다니다,0,동사,고유어
1,떠들다,1,동사,고유어
1,떠들썩하다,2,동사/형용사,고유어
1,떠오르다,0,동사,고유어
1,떠올리다,0,동사,고유어
1,떡,1,명사,고유어
1,떡볶이,0,명사,고유어
1,떨구다,0,동사,고유어
1,떨다,1,동사,고유어
1,떨리다,1,동사,고유어
1,떨어뜨리다,0,동사,고유어
1,떨어지다,0,동사,고유어
1,떼,1,명사,고유어
1,떼,2,명사,고유어
1,떼다,1,동사,고유어
1,또,0,부사,고유어
1,또는,0,부사,고유어
1,또다시,0,부사,고유어
1,또렷하다,0,형용사,고유어
1,또박또박,1,부사,고유어
1,또한,0,부사,고유어
1,똑,3,부사,고유어
1,똑같다,0,형용사,고유어
1,똑같이,0,부사,고유어
1,똑딱똑딱,0,부사,고유어
1,똑똑,1,부사,고유어
1,똑똑하다,0,형용사,고유어
1,똑바로,0,부사,고유어
1,똥,0,명사,고유어
1,똥구멍,0,명사,고유어
1,뚜껑,0,명사,고유어
1,뚜벅뚜벅,0,부사,고유어
1,뚝뚝,1,부사,고유어
1,뚫다,0,동사,고유어
1,뚫리다,0,동사,고유어
1,뚫어지다,0,동사,고유어
1,뚱뚱하다,0,형용사,고유어
1,뛰놀다,2,동사,고유어
1,뛰다,1,동사,고유어
1,뛰다,2,동사,고유어
1,뛰어가다,0,동사,고유어
1,뛰어나다,0,형용사,고유어
1,뛰어나오다,0,동사,고유어
1,뛰어내리다,0,동사,고유어
1,뛰어넘다,0,동사,고유어
1,뛰어놀다,2,동사,고유어
1,뛰어다니다,0,동사,고유어
1,뛰어들다,0,동사,고유어
1,뛰어오다,0,동사,고유어
1,뜨거워지다,0,동사,고유어
1,뜨겁다,0,형용사,고유어
1,뜨다,1,동사,고유어
1,뜨다,4,동사,고유어
1,뜨다,5,동사,고유어
1,뜯기다,1,동사,고유어
1,뜯다,0,동사,고유어
1,뜯어보다,0,동사,고유어
1,뜰,1,명사,고유어
1,뜻,0,명사,고유어
1,띄우다,1,동사,고유어
1,띄우다,2,동사,고유어
1,띠,1,명사,고유어
1,띠다,1,동사,고유어
1,라디오,0,명사,외래어
1,라면,1,명사,외래어
1,라이터,0,명사,외래어
1,로봇,0,명사,외래어
1,로켓,2,명사,외래어
1,리,6,의존명사,한자어
1,리모컨,0,명사,외래어
1,리본,0,명사,외래어
1,마구,1,부사,고유어
1,마녀,0,명사,한자어
1,마늘,0,명사,고유어
1,마당,0,명사/의존명사,고유어
1,마렵다,0,형용사,고유어
1,마루,3,명사,고유어
1,마르다,1,동사,고유어
1,마리,1,의존명사,고유어
1,마무리,0,명사,고유어
1,마무리하다,0,동사,고유어
1,마법,0,명사,한자어
1,마술,2,명사,한자어
1,마술사,0,명사,한자어
1,마스크,0,명사,외래어
1,마시다,0,동사,고유어
1,마요네즈,0,명사,외래어
1,마을,1,명사,고유어
1,마음,0,명사,고유어
1,마음껏,0,부사,고유어
